Link_ID,Link_address,Name,Location,City
1,https://www.tripadvisor.in/Restaurant_Review-g303877-d6563415-Reviews-Mainland_China_Caculo_Mall_Panaji_Goa-Panjim_North_Goa_District_Goa.html,Mainland China,Panaji,Goa
2,https://www.tripadvisor.in/Restaurant_Review-g303877-d6563415-Reviews-or10-Mainland_China_Caculo_Mall_Panaji_Goa-Panjim_North_Goa_District_Goa.html,Mainland China,Panaji,Goa
3,https://www.tripadvisor.in/Restaurant_Review-g303877-d6563415-Reviews-or20-Mainland_China_Caculo_Mall_Panaji_Goa-Panjim_North_Goa_District_Goa.html,Mainland China,Panaji,Goa
4,https://www.tripadvisor.in/Restaurant_Review-g303877-d6563415-Reviews-or30-Mainland_China_Caculo_Mall_Panaji_Goa-Panjim_North_Goa_District_Goa.html,Mainland China,Panaji,Goa
5,https://www.tripadvisor.in/Restaurant_Review-g303877-d6563415-Reviews-or40-Mainland_China_Caculo_Mall_Panaji_Goa-Panjim_North_Goa_District_Goa.html,Mainland China,Panaji,Goa
6,https://www.tripadvisor.in/Restaurant_Review-g303877-d6563415-Reviews-or50-Mainland_China_Caculo_Mall_Panaji_Goa-Panjim_North_Goa_District_Goa.html,Mainland China,Panaji,Goa
7,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
8,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or10-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
9,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or20-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
10,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or30-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
11,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or40-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
12,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or50-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
13,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or60-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
14,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or70-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
15,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or80-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
16,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or90-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
17,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or100-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
18,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or110-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
19,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or120-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
20,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or130-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
21,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or140-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
22,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or150-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
23,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or160-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
24,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or170-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
25,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or180-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
26,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or190-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
27,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or200-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
28,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or210-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
29,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or220-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
30,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or230-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
31,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or240-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
32,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or250-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
33,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or260-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
34,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or270-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
35,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or280-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
36,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or290-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
37,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or300-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
38,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or310-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
39,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or320-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
40,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or330-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
41,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or340-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
42,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or350-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
43,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or360-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
44,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or370-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
45,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or380-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
46,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or390-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
47,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or400-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
48,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or410-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
49,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or420-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
50,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or430-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
51,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or440-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
52,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or450-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
53,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or460-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
54,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or470-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
55,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or480-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
56,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or490-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
57,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or500-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
58,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or510-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
59,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or520-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
60,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or530-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
61,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or540-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
62,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or550-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
63,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or560-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
64,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or570-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
65,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or580-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
66,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or590-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
67,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or600-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
68,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or610-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
69,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or620-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
70,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or630-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
71,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or640-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
72,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or650-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
73,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or660-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
74,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or670-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
75,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or680-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
76,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or690-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
77,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or700-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
78,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or710-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
79,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or720-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
80,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or730-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
81,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or740-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
82,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or750-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
83,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or760-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
84,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or770-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
85,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or780-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
86,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or790-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
87,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or800-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
88,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or810-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
89,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or820-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
90,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or830-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
91,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or840-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
92,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or850-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
93,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or860-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
94,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or870-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
95,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or880-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
96,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or890-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
97,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or900-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
98,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or910-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
99,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or920-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
100,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or930-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
101,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or940-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
102,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or950-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
103,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or960-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
104,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or970-Mainland_China-Mumbai_Maharashtra.html,Mainland China,Andheri,Mumbai
105,https://www.tripadvisor.in/Restaurant_Review-g304554-d4570289-Reviews-Mainland_china_growel_mall_kandivali_east_mumbai-Mumbai_Maharashtra.html,Mainland China,Kandivali,Mumbai
106,https://www.tripadvisor.in/Restaurant_Review-g304554-d4570289-Reviews-or10-Mainland_china_growel_mall_kandivali_east_mumbai-Mumbai_Maharashtra.html,Mainland China,Kandivali,Mumbai
107,https://www.tripadvisor.in/Restaurant_Review-g304554-d4570289-Reviews-or20-Mainland_china_growel_mall_kandivali_east_mumbai-Mumbai_Maharashtra.html,Mainland China,Kandivali,Mumbai
108,https://www.tripadvisor.in/Restaurant_Review-g304554-d4570289-Reviews-or30-Mainland_china_growel_mall_kandivali_east_mumbai-Mumbai_Maharashtra.html,Mainland China,Kandivali,Mumbai
109,https://www.tripadvisor.in/Restaurant_Review-g304554-d4570289-Reviews-or40-Mainland_china_growel_mall_kandivali_east_mumbai-Mumbai_Maharashtra.html,Mainland China,Kandivali,Mumbai
110,https://www.tripadvisor.in/Restaurant_Review-g304554-d4570289-Reviews-or50-Mainland_china_growel_mall_kandivali_east_mumbai-Mumbai_Maharashtra.html,Mainland China,Kandivali,Mumbai
111,https://www.tripadvisor.in/Restaurant_Review-g304554-d4570289-Reviews-or60-Mainland_china_growel_mall_kandivali_east_mumbai-Mumbai_Maharashtra.html,Mainland China,Kandivali,Mumbai
112,https://www.tripadvisor.in/Restaurant_Review-g304554-d4570289-Reviews-or70-Mainland_china_growel_mall_kandivali_east_mumbai-Mumbai_Maharashtra.html,Mainland China,Kandivali,Mumbai
113,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
114,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or10-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
115,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or20-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
116,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or30-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
117,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or40-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
118,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or50-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
119,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or60-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
120,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or70-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
121,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or80-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
122,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or90-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
123,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or100-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
124,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or110-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
125,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or120-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
126,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or130-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
127,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or140-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
128,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or150-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
129,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or160-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
130,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or170-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
131,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or180-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
132,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or190-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
133,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or200-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
134,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or210-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
135,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or220-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
136,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or230-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
137,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or240-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
138,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or250-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
139,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or260-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
140,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or270-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
141,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or280-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
142,https://www.tripadvisor.in/Restaurant_Review-g1532344-d3194542-Reviews-or290-Mainland_China-Navi_Mumbai_Maharashtra.html,Mainland China,Vashi,Navi Mumbai
143,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
144,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or10-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
145,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or20-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
146,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or30-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
147,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or40-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
148,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or50-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
149,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or60-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
150,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or70-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
151,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or80-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
152,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or90-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
153,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or100-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
154,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or110-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
155,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or120-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
156,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or130-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
157,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or140-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
158,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or150-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
159,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or160-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
160,https://www.tripadvisor.in/Restaurant_Review-g304558-d3863637-Reviews-or170-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Jodhpur Park,Kolkata
161,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Ballygunje,Kolkata
162,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or10-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Ballygunje,Kolkata
163,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or20-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Ballygunje,Kolkata
164,https://www.tripadvisor.in/Restaurant_Review-g304558-d786007-Reviews-or30-Mainland_China-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Mainland China,Ballygunje,Kolkata
