Ben_Date,School_Id_Masked,Route_Index,V_rice_big,V_rice_med,V_rice_sma,W_rice_big,W_rice_med,W_rice_sma,censored,Total_Inventory_KG,Total_Returns_KG,Total_Consumption_KG,Mixed_Demand
7/22/2016,MYZ-CU1CU0CU5,4,,2,,,6.3,,0,35.6,6.3,29.3,29.3
7/27/2016,MYZ-CU1CU0CU5,4,,2,,,,,1,35.6,0,35.6,35.6
8/11/2016,MYZ-CU1CU0CU5,4,,2,,,8.9,,0,35.6,8.9,26.7,26.7
8/26/2016,MYZ-CU1CU0CU5,4,,2,,,23.1,,0,35.6,23.1,12.5,12.5
11/18/2016,MYZ-CU1CU0CU5,4,,,1,,,13.1,0,7.2,13.1,0,0
11/19/2016,MYZ-CU1CU0CU5,4,,,1,,,8.1,0,7.2,8.1,0,0
12/23/2014,MYZ-CU1CU0CU6,4,,1,,,20.83,,0,17.8,20.83,0,0
12/24/2014,MYZ-CU1CU0CU6,4,,1,,,,,1,17.8,0,17.8,17.8
1/22/2015,MYZ-CU1CU0CU6,4,,1,,,16.74,,0,17.8,16.74,1.06,1.06
1/24/2015,MYZ-CU1CU0CU6,4,,1,,,21.1,,0,17.8,21.1,0,0
3/27/2015,MYZ-CU1CU0CU6,4,,,1,,,10.5,0,7.2,10.5,0,0
3/30/2015,MYZ-CU1CU0CU6,4,,,1,,,9.23,0,7.2,9.23,0,0
6/30/2015,MYZ-CU1CU0CU6,4,,1,1,,8.17,,0,25,8.17,16.83,16.83
8/1/2015,MYZ-CU1CU0CU6,4,,1,,,5.62,,0,17.8,5.62,12.18,12.18
12/1/2015,MYZ-CU1CU0CU6,4,,1,,,5.83,,0,17.8,5.83,11.97,11.97
12/11/2015,MYZ-CU1CU0CU6,4,,1,,,13.21,,0,17.8,13.21,4.59,4.59
1/25/2016,MYZ-CU1CU0CU6,4,,,1,,,11.28,0,7.2,11.28,0,0
7/1/2016,MYZ-CU1CU0CU6,4,,1,,,15.1,,0,17.8,15.1,2.7,2.7
10/26/2016,MYZ-CU1CU0CU6,4,,,1,,,5.05,0,7.2,5.05,2.15,2.15
11/18/2016,MYZ-CU1CU0CU6,4,,,1,,,13.2,0,7.2,13.2,0,0
11/19/2016,MYZ-CU1CU0CU6,4,,,1,,,11.1,0,7.2,11.1,0,0
1/1/2015,MYZ-CU1CU0CU7,4,,1,,,,,1,17.8,0,17.8,17.8
2/28/2015,MYZ-CU1CU0CU7,4,,1,,,9.88,,0,17.8,9.88,7.92,7.92
3/3/2015,MYZ-CU1CU0CU7,4,,,1,,,9.24,0,7.2,9.24,0,0
3/16/2015,MYZ-CU1CU0CU7,4,,,1,,,9.68,0,7.2,9.68,0,0
3/20/2015,MYZ-CU1CU0CU7,4,,,1,,,12.44,0,7.2,12.44,0,0
10/3/2015,MYZ-CU1CU0CU7,4,,1,,,14.13,,0,17.8,14.13,3.67,3.67
12/1/2015,MYZ-CU1CU0CU7,4,,,1,,,6.12,0,7.2,6.12,1.08,1.08
1/13/2016,MYZ-CU1CU0CU7,4,,1,,,12.32,,0,17.8,12.32,5.48,5.48
8/26/2016,MYZ-CU1CU0CU7,4,,,1,,,11.1,0,7.2,11.1,0,0
11/18/2016,MYZ-CU1CU0CU7,4,,,1,,,13.2,0,7.2,13.2,0,0
11/19/2016,MYZ-CU1CU0CU7,4,,,1,,,10.1,0,7.2,10.1,0,0
12/31/2014,MYZ-CU1CU0CU8,3,,1,,,19,,0,17.8,19,0,0
7/14/2015,MYZ-CU1CU0CU8,3,,1,,,4.82,,0,17.8,4.82,12.98,12.98
9/12/2015,MYZ-CU1CU0CU8,3,,1,1,,,12.35,0,25,12.35,12.65,12.65
10/3/2015,MYZ-CU1CU0CU8,3,,1,1,,,6.75,0,25,6.75,18.25,18.25
10/5/2016,MYZ-CU1CU0CU8,3,,1,,,6.3,,0,17.8,6.3,11.5,11.5
2/4/2016,MYZ-CU1CU0CU9,1,,1,,,4.03,,0,17.8,4.03,13.77,13.77
3/11/2016,MYZ-CU1CU0CU9,1,,1,,,14.82,,0,17.8,14.82,2.98,2.98
4/14/2016,MYZ-CU1CU0CU9,1,,1,,,19.87,,0,17.8,19.87,0,0
7/15/2016,MYZ-CU1CU0CU9,1,,1,,,,,1,17.8,0,17.8,17.8
10/3/2016,MYZ-CU1CU0CU9,1,,1,,,15.1,,0,17.8,15.1,2.7,2.7
1/27/2015,MYZ-CU1CU1,1,,1,,,17.06,,0,17.8,17.06,0.74,0.74
3/31/2015,MYZ-CU1CU1,1,,1,,,21.26,,0,17.8,21.26,0,0
6/16/2015,MYZ-CU1CU1,1,,1,,,,,1,17.8,0,17.8,17.8
6/30/2015,MYZ-CU1CU1,1,,1,,,4.06,,0,17.8,4.06,13.74,13.74
9/12/2015,MYZ-CU1CU1,1,,1,,,22.2,,0,17.8,22.2,0,0
1/27/2016,MYZ-CU1CU1,1,,1,,,8.2,,0,17.8,8.2,9.6,9.6
4/23/2016,MYZ-CU1CU1,1,,1,,,18.25,,0,17.8,18.25,0,0
6/6/2016,MYZ-CU1CU1,1,,,1,,,15.1,0,7.2,15.1,0,0
8/8/2016,MYZ-CU1CU1,1,,1,,,16.15,,0,17.8,16.15,1.65,1.65
1/29/2015,MYZ-CU1CU1CU0,14,,,1,,,4.06,0,7.2,4.06,3.14,3.14
1/30/2015,MYZ-CU1CU1CU0,14,,,1,,,6.48,0,7.2,6.48,0.72,0.72
2/3/2015,MYZ-CU1CU1CU0,14,,,1,,,6.42,0,7.2,6.42,0.78,0.78
11/18/2016,MYZ-CU1CU1CU0,14,,,1,,,13.2,0,7.2,13.2,0,0
1/2/2015,MYZ-CU1CU1CU1,4,1,,,,,,1,23.8,0,23.8,23.8
1/31/2015,MYZ-CU1CU1CU1,4,1,,1,32.72,,,0,31,32.72,0,0
10/3/2015,MYZ-CU1CU1CU1,4,1,,,27.86,,,0,23.8,27.86,0,0
1/13/2016,MYZ-CU1CU1CU1,4,1,,,23.21,,,0,23.8,23.21,0.59,0.59
2/2/2016,MYZ-CU1CU1CU1,4,1,,,27.92,,,0,23.8,27.92,0,0
8/26/2016,MYZ-CU1CU1CU1,2,1,,,30.1,,,0,23.8,30.1,0,0
8/29/2016,MYZ-CU1CU1CU1,2,1,,,29.1,,,0,23.8,29.1,0,0
12/19/2014,MYZ-CU1CU1CU2,28,1,,,,,,1,23.8,0,23.8,23.8
1/20/2015,MYZ-CU1CU1CU2,28,1,,,16.14,,,0,23.8,16.14,7.66,7.66
1/27/2015,MYZ-CU1CU1CU2,28,1,,,33.42,,,0,23.8,33.42,0,0
2/7/2015,MYZ-CU1CU1CU2,28,1,,,17.66,,,0,23.8,17.66,6.14,6.14
2/21/2015,MYZ-CU1CU1CU2,28,1,,,8.85,,,0,23.8,8.85,14.95,14.95
2/26/2015,MYZ-CU1CU1CU2,28,1,,,10.32,,,0,23.8,10.32,13.48,13.48
3/26/2015,MYZ-CU1CU1CU2,28,1,,,11.04,,,0,23.8,11.04,12.76,12.76
12/8/2015,MYZ-CU1CU1CU2,28,1,,,7.27,,,0,23.8,7.27,16.53,16.53
12/14/2015,MYZ-CU1CU1CU2,28,1,,,3.75,,,0,23.8,3.75,20.05,20.05
7/19/2016,MYZ-CU1CU1CU2,28,,1,,,22.4,,0,17.8,22.4,0,0
11/18/2016,MYZ-CU1CU1CU2,28,,,1,,,13.2,0,7.2,13.2,0,0
12/5/2014,MYZ-CU1CU1CU3,13,,,1,,,,1,7.2,0,7.2,7.2
12/8/2014,MYZ-CU1CU1CU3,13,,,1,,,4.24,0,7.2,4.24,2.96,2.96
12/9/2014,MYZ-CU1CU1CU3,13,,,1,,,6.6,0,7.2,6.6,0.6,0.6
12/11/2014,MYZ-CU1CU1CU3,13,,,1,,,5.27,0,7.2,5.27,1.93,1.93
12/17/2014,MYZ-CU1CU1CU3,13,,,1,,,5.59,0,7.2,5.59,1.61,1.61
12/18/2014,MYZ-CU1CU1CU3,13,,,1,,,5.18,0,7.2,5.18,2.02,2.02
12/19/2014,MYZ-CU1CU1CU3,13,,,1,,,6.78,0,7.2,6.78,0.42,0.42
12/24/2014,MYZ-CU1CU1CU3,13,,,1,,,5.57,0,7.2,5.57,1.63,1.63
12/26/2014,MYZ-CU1CU1CU3,13,,,1,,,5.03,0,7.2,5.03,2.17,2.17
12/31/2014,MYZ-CU1CU1CU3,13,,,1,,,4.36,0,7.2,4.36,2.84,2.84
1/1/2015,MYZ-CU1CU1CU3,13,,,1,,,5.72,0,7.2,5.72,1.48,1.48
1/5/2015,MYZ-CU1CU1CU3,13,,,1,,,4.04,0,7.2,4.04,3.16,3.16
1/6/2015,MYZ-CU1CU1CU3,13,,,1,,,5.5,0,7.2,5.5,1.7,1.7
1/16/2015,MYZ-CU1CU1CU3,13,,,1,,,,1,7.2,0,7.2,7.2
1/19/2015,MYZ-CU1CU1CU3,13,,,1,,,,1,7.2,0,7.2,7.2
1/20/2015,MYZ-CU1CU1CU3,13,,,1,,,5.62,0,7.2,5.62,1.58,1.58
1/21/2015,MYZ-CU1CU1CU3,13,,,1,,,4.34,0,7.2,4.34,2.86,2.86
1/27/2015,MYZ-CU1CU1CU3,13,,,1,,,,1,7.2,0,7.2,7.2
1/29/2015,MYZ-CU1CU1CU3,13,,,1,,,5.54,0,7.2,5.54,1.66,1.66
2/11/2015,MYZ-CU1CU1CU3,13,,,1,,,3.6,0,7.2,3.6,3.6,3.6
2/16/2015,MYZ-CU1CU1CU3,13,,,1,,,6.96,0,7.2,6.96,0.24,0.24
2/18/2015,MYZ-CU1CU1CU3,13,,,1,,,11.74,0,7.2,11.74,0,0
2/24/2015,MYZ-CU1CU1CU3,13,,,1,,,4.3,0,7.2,4.3,2.9,2.9
2/25/2015,MYZ-CU1CU1CU3,13,,,1,,,3.5,0,7.2,3.5,3.7,3.7
2/26/2015,MYZ-CU1CU1CU3,13,,,1,,,5.88,0,7.2,5.88,1.32,1.32
2/27/2015,MYZ-CU1CU1CU3,13,,,1,,,5.9,0,7.2,5.9,1.3,1.3
3/2/2015,MYZ-CU1CU1CU3,13,,,1,,,4.08,0,7.2,4.08,3.12,3.12
3/3/2015,MYZ-CU1CU1CU3,13,,,1,,,8.71,0,7.2,8.71,0,0
3/13/2015,MYZ-CU1CU1CU3,13,,,1,,,6.78,0,7.2,6.78,0.42,0.42
3/16/2015,MYZ-CU1CU1CU3,13,,,1,,,,1,7.2,0,7.2,7.2
3/17/2015,MYZ-CU1CU1CU3,13,,,1,,,6.33,0,7.2,6.33,0.87,0.87
3/19/2015,MYZ-CU1CU1CU3,13,,,1,,,7.94,0,7.2,7.94,0,0
3/24/2015,MYZ-CU1CU1CU3,13,,,1,,,6.52,0,7.2,6.52,0.68,0.68
3/26/2015,MYZ-CU1CU1CU3,13,,,1,,,3.78,0,7.2,3.78,3.42,3.42
3/27/2015,MYZ-CU1CU1CU3,13,,,1,,,6.55,0,7.2,6.55,0.65,0.65
6/11/2015,MYZ-CU1CU1CU3,13,,,1,,,3.96,0,7.2,3.96,3.24,3.24
6/16/2015,MYZ-CU1CU1CU3,13,,,1,,,2.15,0,7.2,2.15,5.05,5.05
6/17/2015,MYZ-CU1CU1CU3,13,,,1,,,4.02,0,7.2,4.02,3.18,3.18
6/18/2015,MYZ-CU1CU1CU3,13,,,1,,,5.1,0,7.2,5.1,2.1,2.1
6/19/2015,MYZ-CU1CU1CU3,13,,,1,,,3.08,0,7.2,3.08,4.12,4.12
6/20/2015,MYZ-CU1CU1CU3,13,,,1,,,3.98,0,7.2,3.98,3.22,3.22
6/23/2015,MYZ-CU1CU1CU3,13,,,1,,,5.17,0,7.2,5.17,2.03,2.03
6/24/2015,MYZ-CU1CU1CU3,13,,,1,,,4.43,0,7.2,4.43,2.77,2.77
6/26/2015,MYZ-CU1CU1CU3,13,,,1,,,3.54,0,7.2,3.54,3.66,3.66
6/29/2015,MYZ-CU1CU1CU3,13,,,1,,,2.79,0,7.2,2.79,4.41,4.41
6/30/2015,MYZ-CU1CU1CU3,13,,,1,,,4.15,0,7.2,4.15,3.05,3.05
7/6/2015,MYZ-CU1CU1CU3,13,,,1,,,3.2,0,7.2,3.2,4,4
7/8/2015,MYZ-CU1CU1CU3,13,,,1,,,4.53,0,7.2,4.53,2.67,2.67
7/13/2015,MYZ-CU1CU1CU3,13,,,1,,,2.58,0,7.2,2.58,4.62,4.62
7/15/2015,MYZ-CU1CU1CU3,13,,,1,,,3.76,0,7.2,3.76,3.44,3.44
9/4/2015,MYZ-CU1CU1CU3,13,,,1,,,8.12,0,7.2,8.12,0,0
9/24/2015,MYZ-CU1CU1CU3,13,,,1,,,4.25,0,7.2,4.25,2.95,2.95
9/30/2015,MYZ-CU1CU1CU3,13,,,1,,,3.17,0,7.2,3.17,4.03,4.03
10/1/2015,MYZ-CU1CU1CU3,13,,,1,,,2,0,7.2,2,5.2,5.2
10/5/2015,MYZ-CU1CU1CU3,13,,,1,,,7.25,0,7.2,7.25,0,0
10/6/2015,MYZ-CU1CU1CU3,13,,,1,,,4.37,0,7.2,4.37,2.83,2.83
10/10/2015,MYZ-CU1CU1CU3,13,,,1,,,4.37,0,7.2,4.37,2.83,2.83
10/12/2015,MYZ-CU1CU1CU3,13,,,1,,,3.35,0,7.2,3.35,3.85,3.85
10/13/2015,MYZ-CU1CU1CU3,13,,,1,,,4.1,0,7.2,4.1,3.1,3.1
10/16/2015,MYZ-CU1CU1CU3,13,,,1,,,4.76,0,7.2,4.76,2.44,2.44
10/19/2015,MYZ-CU1CU1CU3,13,,,1,,,5.37,0,7.2,5.37,1.83,1.83
10/27/2015,MYZ-CU1CU1CU3,13,,,1,,,4.78,0,7.2,4.78,2.42,2.42
11/5/2015,MYZ-CU1CU1CU3,13,,,1,,,5.1,0,7.2,5.1,2.1,2.1
12/8/2015,MYZ-CU1CU1CU3,13,,,1,,,4.29,0,7.2,4.29,2.91,2.91
12/9/2015,MYZ-CU1CU1CU3,13,,,1,,,3.8,0,7.2,3.8,3.4,3.4
12/16/2015,MYZ-CU1CU1CU3,13,,,1,,,3.5,0,7.2,3.5,3.7,3.7
12/22/2015,MYZ-CU1CU1CU3,13,,,1,,,3.29,0,7.2,3.29,3.91,3.91
1/19/2016,MYZ-CU1CU1CU3,13,,,1,,,4.25,0,7.2,4.25,2.95,2.95
1/20/2016,MYZ-CU1CU1CU3,13,,,1,,,4.1,0,7.2,4.1,3.1,3.1
1/27/2016,MYZ-CU1CU1CU3,13,,,1,,,4.53,0,7.2,4.53,2.67,2.67
1/29/2016,MYZ-CU1CU1CU3,13,,,1,,,2.82,0,7.2,2.82,4.38,4.38
2/2/2016,MYZ-CU1CU1CU3,13,,,1,,,,1,7.2,0,7.2,7.2
2/9/2016,MYZ-CU1CU1CU3,13,,,1,,,,1,7.2,0,7.2,7.2
2/11/2016,MYZ-CU1CU1CU3,13,,,1,,,3.27,0,7.2,3.27,3.93,3.93
2/24/2016,MYZ-CU1CU1CU3,13,,,1,,,4.1,0,7.2,4.1,3.1,3.1
3/4/2016,MYZ-CU1CU1CU3,13,,,1,,,4.02,0,7.2,4.02,3.18,3.18
3/8/2016,MYZ-CU1CU1CU3,13,,,1,,,3.38,0,7.2,3.38,3.82,3.82
3/18/2016,MYZ-CU1CU1CU3,13,,,1,,,3.52,0,7.2,3.52,3.68,3.68
4/12/2016,MYZ-CU1CU1CU3,13,,,1,,,5.04,0,7.2,5.04,2.16,2.16
6/7/2016,MYZ-CU1CU1CU3,13,,,1,,,5.2,0,7.2,5.2,2,2
6/14/2016,MYZ-CU1CU1CU3,13,,,1,,,2.5,0,7.2,2.5,4.7,4.7
6/18/2016,MYZ-CU1CU1CU3,13,,,1,,,3.1,0,7.2,3.1,4.1,4.1
6/20/2016,MYZ-CU1CU1CU3,13,,,1,,,4.1,0,7.2,4.1,3.1,3.1
7/12/2016,MYZ-CU1CU1CU3,13,,,1,,,7.2,0,7.2,7.2,0,0
7/13/2016,MYZ-CU1CU1CU3,13,,,1,,,4.3,0,7.2,4.3,2.9,2.9
7/19/2016,MYZ-CU1CU1CU3,13,,,1,,,8.6,0,7.2,8.6,0,0
7/20/2016,MYZ-CU1CU1CU3,13,,,1,,,4.45,0,7.2,4.45,2.75,2.75
7/29/2016,MYZ-CU1CU1CU3,13,,,1,,,5.15,0,7.2,5.15,2.05,2.05
8/1/2016,MYZ-CU1CU1CU3,13,,,1,,,4.7,0,7.2,4.7,2.5,2.5
8/10/2016,MYZ-CU1CU1CU3,13,,,1,,,4.2,0,7.2,4.2,3,3
8/19/2016,MYZ-CU1CU1CU3,13,,,1,,,4.8,0,7.2,4.8,2.4,2.4
8/20/2016,MYZ-CU1CU1CU3,13,,,1,,,6.45,0,7.2,6.45,0.75,0.75
10/3/2016,MYZ-CU1CU1CU3,13,,,1,,,6.1,0,7.2,6.1,1.1,1.1
10/6/2016,MYZ-CU1CU1CU3,13,,,1,,,7.4,0,7.2,7.4,0,0
10/14/2016,MYZ-CU1CU1CU3,13,,,1,,,7.2,0,7.2,7.2,0,0
10/15/2016,MYZ-CU1CU1CU3,13,,,1,,,6.15,0,7.2,6.15,1.05,1.05
10/21/2016,MYZ-CU1CU1CU3,13,,,1,,,7.05,0,7.2,7.05,0.15,0.15
11/19/2016,MYZ-CU1CU1CU3,13,,,1,,,9.2,0,7.2,9.2,0,0
11/25/2016,MYZ-CU1CU1CU3,13,,,1,,,4.2,0,7.2,4.2,3,3
11/26/2016,MYZ-CU1CU1CU3,13,,,1,,,4.2,0,7.2,4.2,3,3
2/20/2015,MYZ-CU1CU1CU4,12,,,1,,,,1,7.2,0,7.2,7.2
3/25/2015,MYZ-CU1CU1CU4,12,,,1,,,8.49,0,7.2,8.49,0,0
6/30/2015,MYZ-CU1CU1CU4,12,,,1,,,4.1,0,7.2,4.1,3.1,3.1
7/4/2015,MYZ-CU1CU1CU4,12,,,1,,,4.15,0,7.2,4.15,3.05,3.05
7/11/2015,MYZ-CU1CU1CU4,12,,,1,,,10.58,0,7.2,10.58,0,0
6/11/2015,MYZ-CU1CU1CU5,28,,1,,,,,1,17.8,0,17.8,17.8
11/21/2016,MYZ-CU1CU1CU5,28,,,1,,,8.3,0,7.2,8.3,0,0
12/9/2014,MYZ-CU1CU2,14,,1,,,11.14,,0,17.8,11.14,6.66,6.66
3/3/2015,MYZ-CU1CU2,14,,1,,,,,1,17.8,0,17.8,17.8
12/1/2015,MYZ-CU1CU2,14,,,1,,,5.18,0,7.2,5.18,2.02,2.02
12/8/2014,MYZ-CU1CU3,14,1,1,,8.58,,,0,41.6,8.58,33.02,33.02
12/26/2014,MYZ-CU1CU3,14,1,1,,,,,1,41.6,0,41.6,41.6
1/2/2015,MYZ-CU1CU3,14,1,1,,,,,1,41.6,0,41.6,41.6
2/20/2015,MYZ-CU1CU3,14,1,1,,15.19,,,0,41.6,15.19,26.41,26.41
2/27/2015,MYZ-CU1CU3,14,1,1,,,,,1,41.6,0,41.6,41.6
3/3/2015,MYZ-CU1CU3,14,1,1,,,,,1,41.6,0,41.6,41.6
3/17/2015,MYZ-CU1CU3,14,1,1,,10.11,,,0,41.6,10.11,31.49,31.49
3/18/2015,MYZ-CU1CU3,14,1,1,,,,,1,41.6,0,41.6,41.6
3/24/2015,MYZ-CU1CU3,14,1,1,,10.07,,,0,41.6,10.07,31.53,31.53
3/25/2015,MYZ-CU1CU3,14,1,1,,,,,1,41.6,0,41.6,41.6
3/30/2015,MYZ-CU1CU3,14,1,1,,16.22,,,0,41.6,16.22,25.38,25.38
6/19/2015,MYZ-CU1CU3,14,1,1,,,,,1,41.6,0,41.6,41.6
6/25/2015,MYZ-CU1CU3,14,,,1,,,8.15,0,7.2,8.15,0,0
6/29/2015,MYZ-CU1CU3,14,1,1,,,,,1,41.6,0,41.6,41.6
12/2/2015,MYZ-CU1CU3,14,,1,,,6.37,,0,17.8,6.37,11.43,11.43
8/12/2016,MYZ-CU1CU3,14,1,,,16.05,,,0,23.8,16.05,7.75,7.75
11/23/2016,MYZ-CU1CU3,14,1,,,8.1,,,0,23.8,8.1,15.7,15.7
10/7/2016,MYZ-CU1CU4,14,1,,,6.5,,,0,23.8,6.5,17.3,17.3
12/8/2015,MYZ-CU1CU5,14,,1,,,4.1,,0,17.8,4.1,13.7,13.7
9/7/2016,MYZ-CU1CU5,14,,1,,,6.5,,0,17.8,6.5,11.3,11.3
1/10/2015,MYZ-CU1CU6,14,1,,,,,,1,23.8,0,23.8,23.8
1/15/2015,MYZ-CU1CU6,14,,,1,,,7.46,0,7.2,7.46,0,0
1/19/2015,MYZ-CU1CU6,14,,1,,,,,1,17.8,0,17.8,17.8
2/11/2015,MYZ-CU1CU6,14,1,,1,,,4.05,0,31,4.05,26.95,26.95
9/15/2015,MYZ-CU1CU6,14,,,1,,,7.51,0,7.2,7.51,0,0
8/29/2016,MYZ-CU1CU6,14,,,1,,,9.2,0,7.2,9.2,0,0
12/3/2014,MYZ-CU1CU6CU5,26,1,,1,10.64,,,0,31,10.64,20.36,20.36
11/25/2016,MYZ-CU1CU7,30,,1,,,,,1,17.8,0,17.8,17.8
1/15/2015,MYZ-CU1CU7CU7,26,,1,,,13.11,,0,17.8,13.11,4.69,4.69
2/2/2015,MYZ-CU1CU8,14,,1,,,6.48,,0,17.8,6.48,11.32,11.32
8/10/2015,MYZ-CU1CU8,14,,1,,,4.38,,0,17.8,4.38,13.42,13.42
9/15/2015,MYZ-CU1CU8,14,,1,,,12.78,,0,17.8,12.78,5.02,5.02
12/3/2015,MYZ-CU1CU8,14,,,1,,,4.27,0,7.2,4.27,2.93,2.93
12/8/2015,MYZ-CU1CU8,14,,1,,,3.75,,0,17.8,3.75,14.05,14.05
12/12/2015,MYZ-CU1CU8,14,,1,,,4.05,,0,17.8,4.05,13.75,13.75
12/17/2015,MYZ-CU1CU8,14,,1,,,3.76,,0,17.8,3.76,14.04,14.04
8/29/2016,MYZ-CU1CU8,14,,1,,,,,1,17.8,0,17.8,17.8
8/30/2016,MYZ-CU1CU8,14,,1,,,4.5,,0,17.8,4.5,13.3,13.3
12/3/2014,MYZ-CU1CU8CU1,25,1,1,,,,,1,41.6,0,41.6,41.6
12/24/2014,MYZ-CU1CU9,12,1,1,,,21.25,,0,41.6,21.25,20.35,20.35
3/2/2015,MYZ-CU1CU9,12,1,1,,16.68,,,0,41.6,16.68,24.92,24.92
3/3/2015,MYZ-CU1CU9,12,1,1,,17.32,,,0,41.6,17.32,24.28,24.28
3/7/2015,MYZ-CU1CU9,12,1,1,,21.58,,,0,41.6,21.58,20.02,20.02
3/10/2015,MYZ-CU1CU9,12,1,1,,12.46,,,0,41.6,12.46,29.14,29.14
3/13/2015,MYZ-CU1CU9,12,1,1,,9.76,,,0,41.6,9.76,31.84,31.84
7/11/2015,MYZ-CU1CU9,12,,2,1,,15.52,10.41,0,42.8,25.93,16.87,16.87
7/11/2015,MYZ-CU1CU9,12,,2,1,,15.43,,0,42.8,15.43,27.37,27.37
8/10/2015,MYZ-CU1CU9,12,,3,,,,,1,53.4,0,53.4,53.4
8/11/2015,MYZ-CU1CU9,12,1,,1,,,6.41,0,31,6.41,24.59,24.59
8/19/2015,MYZ-CU1CU9,12,1,1,,,10.48,,0,41.6,10.48,31.12,31.12
10/20/2015,MYZ-CU1CU9,12,1,1,,27.52,14.78,,0,41.6,42.3,0,0
3/26/2016,MYZ-CU1CU9,12,1,1,,30.1,,,0,41.6,30.1,11.5,11.5
3/29/2016,MYZ-CU1CU9,12,1,1,,,15.13,,0,41.6,15.13,26.47,26.47
6/23/2016,MYZ-CU1CU9,12,1,,,4.5,,,0,23.8,4.5,19.3,19.3
10/2/2016,MYZ-CU1CU9,12,,2,,,14.8,,0,35.6,14.8,20.8,20.8
11/18/2016,MYZ-CU1CU9,12,,1,,,25.2,,0,17.8,25.2,0,0
11/19/2016,MYZ-CU1CU9,12,,1,,,15.3,,0,17.8,15.3,2.5,2.5
12/6/2014,MYZ-CU2,2,,1,,,14.18,,0,17.8,14.18,3.62,3.62
1/15/2015,MYZ-CU2,2,,1,,,,,1,17.8,0,17.8,17.8
7/29/2015,MYZ-CU2,2,,,1,,,16.58,0,7.2,16.58,0,0
11/2/2015,MYZ-CU2,2,,1,,,15.22,,0,17.8,15.22,2.58,2.58
7/2/2016,MYZ-CU2,2,1,,,,,,1,23.8,0,23.8,23.8
10/21/2016,MYZ-CU2,2,1,,,14.1,,,0,23.8,14.1,9.7,9.7
6/20/2015,MYZ-CU2CU0,6,3,,,5.18,,,0,71.4,5.18,66.22,66.22
8/20/2015,MYZ-CU2CU0,6,3,,,9.2,,,0,71.4,9.2,62.2,62.2
12/4/2015,MYZ-CU2CU0,6,2,,,6.32,,,0,47.6,6.32,41.28,41.28
7/19/2016,MYZ-CU2CU0,6,2,1,,,22.4,,0,65.4,22.4,43,43
12/6/2014,MYZ-CU2CU1,6,,2,,,20.35,,0,35.6,20.35,15.25,15.25
6/26/2015,MYZ-CU2CU1,6,,2,,5.37,,,0,35.6,5.37,30.23,30.23
12/4/2015,MYZ-CU2CU1,6,,2,,,5.25,,0,35.6,5.25,30.35,30.35
8/4/2015,MYZ-CU2CU2,6,,1,,,5.25,,0,17.8,5.25,12.55,12.55
1/5/2015,MYZ-CU2CU3,3,,1,,,10.11,,0,17.8,10.11,7.69,7.69
1/13/2015,MYZ-CU2CU4,1,2,,,25.16,,,0,47.6,25.16,22.44,22.44
6/12/2015,MYZ-CU2CU4,1,1,1,,,,,1,41.6,0,41.6,41.6
9/7/2015,MYZ-CU2CU4,1,2,,,6.27,,,0,47.6,6.27,41.33,41.33
9/18/2015,MYZ-CU2CU4,1,2,,,,,,1,47.6,0,47.6,47.6
9/24/2015,MYZ-CU2CU4,1,2,,,10.25,,,0,47.6,10.25,37.35,37.35
2/22/2016,MYZ-CU2CU4,1,2,,,51.1,,,0,47.6,51.1,0,0
3/3/2016,MYZ-CU2CU4,1,2,,,10.72,,,0,47.6,10.72,36.88,36.88
3/4/2016,MYZ-CU2CU4,1,2,,,9.65,,,0,47.6,9.65,37.95,37.95
6/9/2016,MYZ-CU2CU4,1,1,1,,29.1,,,0,41.6,29.1,12.5,12.5
6/21/2016,MYZ-CU2CU4,1,2,,,16.8,,,0,47.6,16.8,30.8,30.8
6/24/2016,MYZ-CU2CU4,1,2,,,10.5,,,0,47.6,10.5,37.1,37.1
6/25/2016,MYZ-CU2CU4,1,2,,,5.2,,,0,47.6,5.2,42.4,42.4
6/27/2016,MYZ-CU2CU4,1,2,,,7.5,,,0,47.6,7.5,40.1,40.1
6/28/2016,MYZ-CU2CU4,1,2,,,8.6,,,0,47.6,8.6,39,39
6/29/2016,MYZ-CU2CU4,1,2,,,4.5,,,0,47.6,4.5,43.1,43.1
7/2/2016,MYZ-CU2CU4,1,1,1,,,,,1,41.6,0,41.6,41.6
7/8/2016,MYZ-CU2CU4,1,1,1,,,,,1,41.6,0,41.6,41.6
8/26/2016,MYZ-CU2CU4,1,1,1,,,23.3,,0,41.6,23.3,18.3,18.3
8/27/2016,MYZ-CU2CU4,1,1,1,,,23.4,,0,41.6,23.4,18.2,18.2
9/9/2016,MYZ-CU2CU4,1,,,,,15.15,,0,0,15.15,0,0
10/2/2016,MYZ-CU2CU4,1,1,,,29.15,,,0,23.8,29.15,0,0
10/22/2016,MYZ-CU2CU4,1,1,1,,,14.1,,0,41.6,14.1,27.5,27.5
10/24/2016,MYZ-CU2CU4,1,1,,,7.1,,,0,23.8,7.1,16.7,16.7
11/18/2016,MYZ-CU2CU4,1,,1,,,12.1,,0,17.8,12.1,5.7,5.7
11/19/2016,MYZ-CU2CU4,1,,1,,,14.2,,0,17.8,14.2,3.6,3.6
12/9/2014,MYZ-CU2CU5,4,,,1,,,6.58,0,7.2,6.58,0.62,0.62
